#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /home/hanshenglei/Workdir/Gut-extractor/hsl/example/hmm/cntB.hmm
# Target file:     example/protein/GCF_000191145.1_ASM19114v1_protein.faa
# Option settings: /usr/bin/hmmsearch --domtblout result_TMA/hmm_output/GCF_000191145.1_ASM19114v1_protein_cntB.tab --acc --noali --notextw -E 1e-05 --domT 0.5 --cpu 16 /home/hanshenglei/Workdir/Gut-extractor/hsl/example/hmm/cntB.hmm example/protein/GCF_000191145.1_ASM19114v1_protein.faa 
# Current dir:     /home/hanshenglei/Workdir/Gut-extractor/hsl
# Date:            Wed Oct  9 22:59:10 2024
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NP_416317.1          -            321 K22444               -            321  5.7e-163  539.6   0.3   1   1  1.3e-165  6.4e-163  539.5   0.3     1   321     1   321     1   321 1.00 carnitine monooxygenase subunit YeaX [Escherichia coli str. K-12 substr. MG1655]
NP_415910.1          -            356 K22444               -            321   1.5e-33  114.3   0.0   1   1   1.2e-35   5.9e-33  112.4   0.0     8   320     6   349     1   350 0.78 phenylacetyl-CoA 1,2-epoxidase, reductase subunit [Escherichia coli str. K-12 substr. MG1655]
NP_415393.1          -            322 K22444               -            321   3.3e-31  106.6   0.0   1   1   8.8e-34   4.2e-31  106.3   0.0     8   308    11   311     3   321 0.79 NADH oxidoreductase [Escherichia coli str. K-12 substr. MG1655]
NP_417047.1          -            396 K22444               -            321   1.7e-22   78.0   0.0   1   1   1.1e-24   5.4e-22   76.4   0.0    16   226   162   391   152   395 0.73 nitric oxide dioxygenase [Escherichia coli str. K-12 substr. MG1655]
NP_416739.1          -             84 K22444               -            321   1.1e-11   42.5   0.5   1   1     3e-14   1.4e-11   42.1   0.5   237   315     4    79     2    82 0.83 ferredoxin-like diferric-tyrosyl radical cofactor maintenance protein YfaE [Escherichia coli str. K-12 substr. MG1655]
NP_415467.1          -            369 K22444               -            321   2.1e-08   31.7   0.3   1   1   6.6e-11   3.1e-08   31.1   0.3   236   288   290   341   278   365 0.88 6-N-hydroxylaminopurine resistance protein [Escherichia coli str. K-12 substr. MG1655]
NP_417244.1          -            599 K22444               -            321   5.3e-08   30.4   0.0   1   1   1.8e-10   8.7e-08   29.7   0.0    56   209   386   565   377   579 0.64 sulfite reductase, flavoprotein subunit [Escherichia coli str. K-12 substr. MG1655]
NP_418359.1          -            248 K22444               -            321   3.4e-06   24.4   0.0   1   1     3e-08   1.4e-05   22.4   0.0     9   213     7   228     1   237 0.61 flavodoxin/ferredoxin-NADP(+) reductase [Escherichia coli str. K-12 substr. MG1655]
NP_418286.1          -            233 K22444               -            321   7.4e-06   23.3   0.0   1   1   3.1e-08   1.5e-05   22.4   0.0     7   124     4   115     1   148 0.86 NAD(P)H-flavin reductase [Escherichia coli str. K-12 substr. MG1655]
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /home/hanshenglei/Workdir/Gut-extractor/hsl/example/hmm/cntB.hmm
# Target file:     example/protein/GCF_000005845.2_ASM584v2_protein.faa
# Option settings: /usr/bin/hmmsearch --domtblout result_TMA/hmm_output/GCF_000005845.2_ASM584v2_protein_cntB.tab --acc --noali --notextw -E 1e-05 --domT 0.5 --cpu 16 /home/hanshenglei/Workdir/Gut-extractor/hsl/example/hmm/cntB.hmm example/protein/GCF_000005845.2_ASM584v2_protein.faa 
# Current dir:     /home/hanshenglei/Workdir/Gut-extractor/hsl
# Date:            Wed Oct  9 22:59:11 2024
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
WP_000146428.1       -            318 K22444               -            321  6.2e-149  493.2   1.1   1   1    2e-151  7.1e-149  493.0   1.1     2   321     3   318     2   318 0.99 MULTISPECIES: carnitine monooxygenase, reductase subunit CntB [Acinetobacter]
WP_000210290.1       -            317 K22444               -            321   7.3e-95  315.6   0.1   1   1   2.2e-97     8e-95  315.4   0.1     9   321     7   317     1   317 0.95 MULTISPECIES: PDR/VanB family oxidoreductase [Acinetobacter]
WP_000382531.1       -            314 K22444               -            321   1.3e-93  311.5   1.3   1   1   3.9e-96   1.4e-93  311.3   1.3     7   321     1   314     1   314 0.96 PDR/VanB family oxidoreductase [Acinetobacter baumannii]
WP_000077460.1       -            353 K22444               -            321   1.1e-37  127.7   0.8   1   1     6e-40   2.2e-37  126.7   0.8     8   319     6   349     1   351 0.75 MULTISPECIES: 1,2-phenylacetyl-CoA epoxidase subunit PaaE [Acinetobacter]
WP_100223321.1       -            344 K22444               -            321     2e-31  107.1   0.1   1   2   1.4e-09   5.2e-07   26.9   0.3   246   315    19    89     4    93 0.81 anthranilate 1,2-dioxygenase electron transfer component AntC [Acinetobacter baumannii]
WP_100223321.1       -            344 K22444               -            321     2e-31  107.1   0.1   2   2   4.1e-25   1.5e-22   78.0   0.0     7   229   109   341   102   344 0.77 anthranilate 1,2-dioxygenase electron transfer component AntC [Acinetobacter baumannii]
WP_001147894.1       -            356 K22444               -            321   4.6e-28   96.1   0.3   1   1   1.5e-30   5.6e-28   95.8   0.3    33   321    64   356    37   356 0.78 MULTISPECIES: ferredoxin reductase [Acinetobacter]
WP_000064950.1       -            338 K22444               -            321   9.8e-28   95.0   0.0   1   2   6.9e-08   2.5e-05   21.4   0.2   246   314    18    89     5    93 0.86 benzoate 1,2-dioxygenase electron transfer component BenC [Acinetobacter baumannii]
WP_000064950.1       -            338 K22444               -            321   9.8e-28   95.0   0.0   2   2   5.1e-23   1.9e-20   71.1   0.0     5   227   107   337   102   338 0.75 benzoate 1,2-dioxygenase electron transfer component BenC [Acinetobacter baumannii]
WP_000994548.1       -            341 K22444               -            321     4e-24   83.1   3.4   1   1   1.3e-26   4.8e-24   82.9   3.4     8   314    34   335    27   341 0.79 MULTISPECIES: ferredoxin reductase [Acinetobacter]
WP_000021173.1       -            253 K22444               -            321   2.1e-14   51.2   0.0   1   2   4.7e-14   1.7e-11   41.6   0.0     9   161     9   162     1   171 0.81 MULTISPECIES: ferredoxin--NADP reductase [Acinetobacter]
WP_000021173.1       -            253 K22444               -            321   2.1e-14   51.2   0.0   2   2     0.001      0.37    7.6   0.0   185   217   207   239   190   248 0.83 MULTISPECIES: ferredoxin--NADP reductase [Acinetobacter]
WP_000473047.1       -            848 K22444               -            321   1.1e-06   25.9   0.0   1   1   4.9e-09   1.8e-06   25.1   0.0    45   202   644   816   611   836 0.63 PepSY domain-containing protein [Acinetobacter baumannii]
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /home/hanshenglei/Workdir/Gut-extractor/hsl/example/hmm/cntB.hmm
# Target file:     example/protein/GCF_019331655.1_ASM1933165v1_protein.faa
# Option settings: /usr/bin/hmmsearch --domtblout result_TMA/hmm_output/GCF_019331655.1_ASM1933165v1_protein_cntB.tab --acc --noali --notextw -E 1e-05 --domT 0.5 --cpu 16 /home/hanshenglei/Workdir/Gut-extractor/hsl/example/hmm/cntB.hmm example/protein/GCF_019331655.1_ASM1933165v1_protein.faa 
# Current dir:     /home/hanshenglei/Workdir/Gut-extractor/hsl
# Date:            Wed Oct  9 22:59:11 2024
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NP_418386.1          -            765 K20038               -            821  2.6e-215  715.1   0.0   1   1    8e-218  6.9e-215  713.7   0.0    33   819     1   764     1   765 0.96 putative formate acetyltransferase 2 [Escherichia coli str. K-12 substr. MG1655]
NP_415344.1          -            810 K20038               -            821  3.4e-203  675.0   0.0   1   1  5.2e-206  4.4e-203  674.6   0.0    31   818     7   808     2   809 0.95 putative pyruvate formate lyase [Escherichia coli str. K-12 substr. MG1655]
YP_026205.1          -            764 K20038               -            821   1.1e-55  187.1   0.0   1   2   3.2e-20   2.7e-17   60.1   0.0   261   554   226   514   215   545 0.86 2-ketobutyrate formate-lyase/pyruvate formate-lyase 4 [Escherichia coli str. K-12 substr. MG1655]
YP_026205.1          -            764 K20038               -            821   1.1e-55  187.1   0.0   2   2     1e-39   8.7e-37  124.6   0.0   633   819   568   762   552   764 0.91 2-ketobutyrate formate-lyase/pyruvate formate-lyase 4 [Escherichia coli str. K-12 substr. MG1655]
NP_415423.1          -            760 K20038               -            821   1.7e-53  179.8   0.5   1   1   3.3e-55   2.9e-52  175.8   0.5   284   820   248   759   220   760 0.88 pyruvate formate-lyase [Escherichia coli str. K-12 substr. MG1655]
NP_417074.1          -            127 K20038               -            821   3.4e-12   43.3   0.0   1   1   4.8e-15   4.2e-12   43.0   0.0   764   820    70   126    64   127 0.94 stress-induced alternate pyruvate formate-lyase subunit [Escherichia coli str. K-12 substr. MG1655]
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /home/hanshenglei/Workdir/Gut-extractor/hsl/example/hmm/cutC.hmm
# Target file:     example/protein/GCF_000005845.2_ASM584v2_protein.faa
# Option settings: /usr/bin/hmmsearch --domtblout result_TMA/hmm_output/GCF_000005845.2_ASM584v2_protein_cutC.tab --acc --noali --notextw -E 1e-05 --domT 0.5 --cpu 16 /home/hanshenglei/Workdir/Gut-extractor/hsl/example/hmm/cutC.hmm example/protein/GCF_000005845.2_ASM584v2_protein.faa 
# Current dir:     /home/hanshenglei/Workdir/Gut-extractor/hsl
# Date:            Wed Oct  9 22:59:11 2024
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
WP_000576947.1       -            299 K20037               -            313   5.7e-84  279.7   0.0   1   1   2.5e-86   6.4e-84  279.6   0.0    11   310     1   297     1   299 0.93 MULTISPECIES: glycyl-radical enzyme activating protein [Salmonella]
WP_000171724.1       -            292 K20037               -            313   6.4e-78  259.9   0.0   1   2   8.9e-29   2.3e-26   90.5   1.3     6    69    18    81    14    84 0.95 MULTISPECIES: [formate-C-acetyltransferase]-activating enzyme [Salmonella]
WP_000171724.1       -            292 K20037               -            313   6.4e-78  259.9   0.0   2   2   6.7e-54   1.7e-51  173.1   0.0    91   309    75   289    74   291 0.99 MULTISPECIES: [formate-C-acetyltransferase]-activating enzyme [Salmonella]
WP_000067973.1       -            265 K20037               -            313   4.7e-60  201.2   3.1   1   2   4.1e-12     1e-09   35.8   1.3    10    49    24    63    15    66 0.86 MULTISPECIES: pyruvate formate lyase 1-activating protein [Salmonella]
WP_000067973.1       -            265 K20037               -            313   4.7e-60  201.2   3.1   2   2   1.2e-51     3e-49  165.7   0.0   111   308    67   263    63   265 0.96 MULTISPECIES: pyruvate formate lyase 1-activating protein [Salmonella]
WP_001064938.1       -            287 K20037               -            313     5e-47  158.4   1.1   1   1   2.5e-49   6.5e-47  158.0   1.1     7   255     3   238     1   255 0.92 MULTISPECIES: YjjW family glycine radical enzyme activase [Salmonella]
WP_000247788.1       -            287 K20037               -            313   2.4e-11   41.1  17.8   1   2   2.9e-07   7.3e-05   19.9   3.4    62   108    24    68    13    78 0.87 MULTISPECIES: 4Fe-4S binding protein [Salmonella]
WP_000247788.1       -            287 K20037               -            313   2.4e-11   41.1  17.8   2   2   7.5e-10   1.9e-07   28.4   4.9    57   109   189   239   182   248 0.89 MULTISPECIES: 4Fe-4S binding protein [Salmonella]
WP_000091673.1       -            231 K20037               -            313   2.2e-08   31.4  10.7   1   2     9e-09   2.3e-06   24.8   0.7    58   110    58   119    52   138 0.84 MULTISPECIES: ferredoxin-type protein NapG [Salmonella]
